slide_id,check,status,severity,detail
b4_train_only_guard_premium,overlay_field_text,PASS,error,"[{'id': 'headline', 'role': 'decision_headline', 'content': 'Training choices stop before the hidden mission', 'x': 0.065, 'y': 0.128, 'font_pt': 27, 'color': 'ink', 'z': 'Z3'}, {'id': 'train', 'role': 'primary_callout', 'content': 'training missions only', 'x': 0.125, 'y': 0.345, 'font_pt': 9.5, 'color': 'green', 'z': 'Z3'}, {'id': 'features', 'role': 'process_verb', 'content': 'choose features', 'x': 0.325, 'y': 0.365, 'font_pt': 9.0, 'color': 'blue', 'z': 'Z3'}, {'id': 'scale', 'role': 'process_verb', 'content': 'scale', 'x': 0.498, 'y': 0.365, 'font_pt': 9.0, 'color': 'teal', 'z': 'Z3'}, {'id': 'fit', 'role': 'process_verb', 'content': 'fit model', 'x': 0.64, 'y': 0.365, 'font_pt': 9.0, 'color': 'purple', 'z': 'Z3'}, {'id': 'hidden', 'role': 'primary_callout', 'content': 'hidden mission bypass', 'x': 0.205, 'y': 0.655, 'font_pt': 8.8, 'color': 'red', 'z': 'Z3'}, {'id': 'score', 'role': 'process_verb', 'content': 'score', 'x': 0.823, 'y': 0.54, 'font_pt': 9.0, 'color': 'red', 'z': 'Z3'}]"
b4_train_only_guard_premium,overlay_field_status_labels,PASS,error,"[{'id': 'scope', 'role': 'claim_boundary', 'content': 'train-only processing', 'x': 0.065, 'y': 0.865, 'font_pt': 7.8, 'color': 'muted', 'z': 'Z4'}, {'id': 'caveat', 'role': 'trust_caveat', 'content': 'No hidden mission data shapes the feature space.', 'x': 0.065, 'y': 0.9, 'font_pt': 7.4, 'color': 'muted', 'z': 'Z4'}]"
b4_train_only_guard_premium,overlay_field_focus_marks,PASS,error,"[{'id': 'guard', 'role': 'guard', 'shape': 'vertical_rule', 'x': 0.742, 'y0': 0.33, 'y1': 0.7, 'color': 'red', 'z': 'Z5'}]"
b4_train_only_guard_premium,overlay_field_forbidden_visible_terms,PASS,error,"['LOMO', 'payload', 'artifact', 'macro-F1', '/Users/', 'sklearn', 'StandardScaler', 'fit_transform']"
b4_train_only_guard_premium,slide_id_match_overlay,PASS,error,b4_train_only_guard_premium vs b4_train_only_guard_premium
b4_train_only_guard_premium,slide_id_match_qa,PASS,error,b4_train_only_guard_premium vs b4_train_only_guard_premium
b4_train_only_guard_premium,stage_match_qa,PASS,error,post_render vs post_render
b4_train_only_guard_premium,canvas_width,PASS,error,3840
b4_train_only_guard_premium,canvas_height,PASS,error,2160
b4_train_only_guard_premium,canvas_aspect,PASS,error,16:9
b4_train_only_guard_premium,coordinate_system,PASS,error,normalized_0_1
b4_train_only_guard_premium,path_exists_content_brief,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/docs/VISUAL_BRIDGE_CONTENT_BRIEFS_B1_B4_2026_06_01.md
b4_train_only_guard_premium,path_exists_technical_preflight,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/docs/VISUAL_BRIDGE_PREMIUM_REBUILD_CRITIQUE_2026_06_01.md
b4_train_only_guard_premium,path_exists_generator,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/scripts/build_bridge_premium_rebuild_scenes.py
b4_train_only_guard_premium,evidence_source_0_exists,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/docs/VISUAL_BRIDGE_PREMIUM_REBUILD_CRITIQUE_2026_06_01.md
b4_train_only_guard_premium,evidence_source_1_exists,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/docs/VISUAL_METHODS_EXPLANATION_GAP_MAP_2026_06_01.md
b4_train_only_guard_premium,evidence_source_2_exists,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/docs/VISUAL_BRIDGE_CONTENT_BRIEFS_B1_B4_2026_06_01.md
b4_train_only_guard_premium,output_path_declared_scene_plate,PASS,error,'output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/scene_plate.png'
b4_train_only_guard_premium,output_path_declared_rendered_preview_png,PASS,error,'output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/rendered_preview.png'
b4_train_only_guard_premium,output_path_declared_rendered_preview_pdf,PASS,error,'output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/rendered_preview.pdf'
b4_train_only_guard_premium,output_path_declared_overlay_spec,PASS,error,'output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/overlay_spec.json'
b4_train_only_guard_premium,output_path_declared_manifest,PASS,error,'output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/manifest.json'
b4_train_only_guard_premium,output_path_declared_qa,PASS,error,'output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/qa.json'
b4_train_only_guard_premium,render_output_exists_scene_plate,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/scene_plate.png
b4_train_only_guard_premium,render_output_exists_rendered_preview_png,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/rendered_preview.png
b4_train_only_guard_premium,render_output_exists_rendered_preview_pdf,PASS,error,/Users/jak4013/Dropbox/Bioinformatics/Claude/GeneLab_benchmark/output/premium_bridge_rebuild_scenes/b4_train_only_guard_premium/rendered_preview.pdf
b4_train_only_guard_premium,visible_word_budget,PASS,error,29/45
b4_train_only_guard_premium,forbidden_term_absent_LOMO,PASS,error,LOMO
b4_train_only_guard_premium,forbidden_term_absent_payload,PASS,error,payload
b4_train_only_guard_premium,forbidden_term_absent_artifact,PASS,error,artifact
b4_train_only_guard_premium,forbidden_term_absent_macro-F1,PASS,error,macro-F1
b4_train_only_guard_premium,forbidden_term_absent_/Users/,PASS,error,/Users/
b4_train_only_guard_premium,forbidden_term_absent_sklearn,PASS,error,sklearn
b4_train_only_guard_premium,forbidden_term_absent_StandardScaler,PASS,error,StandardScaler
b4_train_only_guard_premium,forbidden_term_absent_fit_transform,PASS,error,fit_transform
b4_train_only_guard_premium,no_absolute_local_path_in_visible_text,PASS,error,Training choices stop before the hidden mission training missions only choose features scale fit model hidden mission bypass score train-only processing No hidden mission data shapes the feature space.
b4_train_only_guard_premium,text_headline_coord_normalized,PASS,error,"x=0.065, y=0.128"
b4_train_only_guard_premium,text_headline_coord_safe_area,PASS,warn,"x=0.065, y=0.128"
b4_train_only_guard_premium,text_headline_font_min,PASS,error,font_pt=27
b4_train_only_guard_premium,text_headline_line_length,PASS,warn,max_line_chars=47
b4_train_only_guard_premium,text_train_coord_normalized,PASS,error,"x=0.125, y=0.345"
b4_train_only_guard_premium,text_train_coord_safe_area,PASS,warn,"x=0.125, y=0.345"
b4_train_only_guard_premium,text_train_font_min,PASS,error,font_pt=9.5
b4_train_only_guard_premium,text_train_line_length,PASS,warn,max_line_chars=22
b4_train_only_guard_premium,text_features_coord_normalized,PASS,error,"x=0.325, y=0.365"
b4_train_only_guard_premium,text_features_coord_safe_area,PASS,warn,"x=0.325, y=0.365"
b4_train_only_guard_premium,text_features_font_min,PASS,error,font_pt=9.0
b4_train_only_guard_premium,text_features_line_length,PASS,warn,max_line_chars=15
b4_train_only_guard_premium,text_scale_coord_normalized,PASS,error,"x=0.498, y=0.365"
b4_train_only_guard_premium,text_scale_coord_safe_area,PASS,warn,"x=0.498, y=0.365"
b4_train_only_guard_premium,text_scale_font_min,PASS,error,font_pt=9.0
b4_train_only_guard_premium,text_scale_line_length,PASS,warn,max_line_chars=5
b4_train_only_guard_premium,text_fit_coord_normalized,PASS,error,"x=0.64, y=0.365"
b4_train_only_guard_premium,text_fit_coord_safe_area,PASS,warn,"x=0.64, y=0.365"
b4_train_only_guard_premium,text_fit_font_min,PASS,error,font_pt=9.0
b4_train_only_guard_premium,text_fit_line_length,PASS,warn,max_line_chars=9
b4_train_only_guard_premium,text_hidden_coord_normalized,PASS,error,"x=0.205, y=0.655"
b4_train_only_guard_premium,text_hidden_coord_safe_area,PASS,warn,"x=0.205, y=0.655"
b4_train_only_guard_premium,text_hidden_font_min,PASS,error,font_pt=8.8
b4_train_only_guard_premium,text_hidden_line_length,PASS,warn,max_line_chars=21
b4_train_only_guard_premium,text_score_coord_normalized,PASS,error,"x=0.823, y=0.54"
b4_train_only_guard_premium,text_score_coord_safe_area,PASS,warn,"x=0.823, y=0.54"
b4_train_only_guard_premium,text_score_font_min,PASS,error,font_pt=9.0
b4_train_only_guard_premium,text_score_line_length,PASS,warn,max_line_chars=5
b4_train_only_guard_premium,status_labels_scope_coord_normalized,PASS,error,"x=0.065, y=0.865"
b4_train_only_guard_premium,status_labels_scope_coord_safe_area,PASS,warn,"x=0.065, y=0.865"
b4_train_only_guard_premium,status_labels_scope_font_min,PASS,error,font_pt=7.8
b4_train_only_guard_premium,status_labels_scope_line_length,PASS,warn,max_line_chars=21
b4_train_only_guard_premium,status_labels_caveat_coord_normalized,PASS,error,"x=0.065, y=0.9"
b4_train_only_guard_premium,status_labels_caveat_coord_safe_area,PASS,warn,"x=0.065, y=0.9"
b4_train_only_guard_premium,status_labels_caveat_font_min,PASS,error,font_pt=7.4
b4_train_only_guard_premium,status_labels_caveat_line_length,PASS,warn,max_line_chars=48
b4_train_only_guard_premium,focus_guard_coords_normalized,PASS,error,"[('x', 0.742), ('y0', 0.33), ('y1', 0.7)]"
b4_train_only_guard_premium,pre_render_gate_content_brief_declared,PASS,error,True
b4_train_only_guard_premium,pre_render_gate_technical_preflight_declared,PASS,error,True
b4_train_only_guard_premium,pre_render_gate_evidence_sources_declared,PASS,error,True
b4_train_only_guard_premium,pre_render_gate_claim_boundary_declared,PASS,error,True
b4_train_only_guard_premium,pre_render_gate_output_paths_declared,PASS,error,True
b4_train_only_guard_premium,pre_render_gate_overlay_spec_declared,PASS,error,True
b4_train_only_guard_premium,pre_render_gate_manifest_declared,PASS,error,True
